Brand,ModelNumber,Price_YourData,Price_TimeZ,CaseDiameter_YourData,CaseDiameter_TimeZ,CaseMaterial_YourData,CaseMaterial_TimeZ,CaseMaterial_YourData_Std,CaseMaterial_TimeZ_Std,Price_Match,CaseDiameter_Match,CaseMaterial_Match
Audemars Piguet,77410OR.OO.A344CR.01,34200.0,34200.0,38.0,38.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,77410OR.OO.A623CR.01,34200.0,34200.0,38.0,38.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,77410OR.OO.A825CR.01,34200.0,34200.0,38.0,38.0,18-Carat Pink Gold,Pink Gold,other,other,True,True,True
Audemars Piguet,77410BC.ZZ.D132CR.01,103700.0,103700.0,38.0,38.0,18-Carat White Gold,White Gold,other,other,True,True,True
Audemars Piguet,77410OR.ZZ.D343CR.01,103700.0,103700.0,38.0,38.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,26605CB.OO.1248CB.01,,7309000.0,44.0,44.0,White Ceramic,Ceramic,other,other,False,True,True
Audemars Piguet,26605CE.OO.1248CE.01,,7309000.0,44.0,44.0,Black Ceramic,Ceramic,other,other,False,True,True
Audemars Piguet,26591CE.OO.D002CA.01,,3223000.0,42.0,42.0,Black Ceramic,Ceramic,other,other,False,True,True
Audemars Piguet,26591CE.OO.D002CA.02,,3315000.0,42.0,42.0,Black Ceramic,Ceramic,other,other,False,True,True
Audemars Piguet,26591TI.OO.1252TI.03,,3138000.0,42.0,42.0,Titanium,Titanium,other,other,False,True,True
Audemars Piguet,26730BA.OO.1320BA.01,,,41.0,41.0,18-Carat Yellow Gold,Yellow Gold,other,other,False,True,True
Audemars Piguet,26730BA.ZZ.1320BA.01,,,41.0,41.0,18-Carat Yellow Gold,Yellow Gold,other,other,False,True,True
Audemars Piguet,26730OR.OO.1320OR.05,,,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,False,True,True
Audemars Piguet,26730ST.OO.1320ST.05,,318549.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,False,True,True
Audemars Piguet,26730TI.OO.1320TI.02,,1351000.0,41.0,41.0,Titanium,Titanium,other,other,False,True,True
Audemars Piguet,26735SG.OO.1320SG.01,,2304000.0,41.0,41.0,18-Carat Sand Gold,Sand Gold,other,other,False,True,True
Audemars Piguet,26574BC.OO.1220BC.01,,1377000.0,41.0,41.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26574BC.OO.1220BC.02,,1321000.0,41.0,41.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26574OR.OO.1220OR.03,,1197000.0,41.0,41.0,18-Carat Pink Gold,Pink Gold,other,other,False,True,True
Audemars Piguet,26579CS.OO.1225CS.01,,1197000.0,41.0,41.0,Blue Ceramic,Ceramic,other,other,False,True,True
Audemars Piguet,26585CE.OO.1225CE.01,,1474000.0,41.0,41.0,Black Ceramic,"Titanium,Ceramic",other,other,False,True,True
Audemars Piguet,26585CM.OO.D301VE.01,,1641000.0,41.0,41.0,Brown Ceramic,Ceramic,other,other,False,True,True
Audemars Piguet,26586TI.OO.1240TI.01,,1262000.0,41.0,41.0,Titanium,Titanium,other,other,False,True,True
Audemars Piguet,26598BC.ZZ.1220BC.01,,1906000.0,41.0,41.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26240BA.OO.1320BA.02,78200.0,78200.0,41.0,41.0,18-Carat Yellow Gold,Gold,other,other,True,True,True
Audemars Piguet,26240BC.GG.1324BC.02,93800.0,93800.0,41.0,41.0,18-Carat White Gold,White Gold,other,other,True,True,True
Audemars Piguet,26240BC.OO.1320BC.01,96900.0,96900.0,41.0,41.0,18-Carat White Gold,White Gold,other,other,True,True,True
Audemars Piguet,26240BC.SS.1320BC.01,,1204000.0,41.0,41.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26240CE.OO.1225CE.02,78200.0,78200.0,41.0,41.0,Black Ceramic,Ceramic,other,other,True,True,True
Audemars Piguet,26240OR.OO.1320OR.05,78200.0,78200.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,26240OR.OO.1320OR.08,78200.0,78200.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,26240OR.OO.D002CR.02,53400.0,53400.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,26240OR.OO.D315CR.02,53400.0,53400.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,26240OR.OO.D404CR.02,53400.0,53400.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,26240ST.OO.1320ST.05,38500.0,38500.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,26240ST.OO.1320ST.06,38500.0,38500.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,26240ST.OO.1320ST.07,38500.0,38500.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,26240ST.OO.1320ST.08,38500.0,38500.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,26242OR.ZZ.1322OR.02,,1539000.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,False,True,True
Audemars Piguet,26240BA.OO.1320BA.01,93100.0,93100.0,41.0,41.0,18-Carat Yellow Gold,Gold,other,other,True,True,True
Audemars Piguet,15510BC.OO.1320BC.02,65800.0,65800.0,41.0,41.0,18-Carat White Gold,White Gold,other,other,True,True,True
Audemars Piguet,15510OR.OO.1320OR.03,65800.0,65800.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,15510OR.OO.1320OR.04,65800.0,65800.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,15510OR.OO.D002CR.02,43500.0,43500.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,15510OR.OO.D315CR.02,43500.0,43500.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,15510ST.OO.1320ST.06,28600.0,28600.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15510ST.OO.1320ST.07,28600.0,28600.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15510ST.OO.1320ST.08,28600.0,28600.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15510ST.OO.1320ST.09,28600.0,28600.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15510ST.OO.1320ST.10,28600.0,28600.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15512BC.ZZ.1322BC.01,,,41.0,41.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,15407BA.OO.1220BA.01,101100.0,101100.0,41.0,41.0,18-Carat Yellow Gold,Yellow Gold,other,other,True,True,True
Audemars Piguet,15407OR.OO.1220OR.01,101100.0,101100.0,41.0,41.0,18-Carat Pink Gold,Pink Gold,other,other,True,True,True
Audemars Piguet,15407ST.OO.1220ST.01,76400.0,76400.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15407ST.OO.1220ST.02,76400.0,76400.0,41.0,41.0,Stainless Steel,Rose Gold,other,other,True,True,True
Audemars Piguet,15412BA.YG.1224BA.01-B,,,41.0,41.0,18-Carat Yellow Gold,Yellow Gold,other,other,False,True,True
Audemars Piguet,15412BC.SS.1220BC.02,,,41.0,41.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,15412BC.TO.1220BC.01,,,41.0,41.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,15412BC.YG.1224BC.03-B,,,41.0,41.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,15412OR.YG.1224OR.01-B,,,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,False,True,True
Audemars Piguet,15416CE.OO.1225CE.01,101100.0,101100.0,41.0,41.0,Black Ceramic,Ceramic,other,other,True,True,True
Audemars Piguet,15416CE.OO.1225CE.02,101100.0,101100.0,41.0,41.0,Black Ceramic,Rose Gold,other,other,True,True,True
Audemars Piguet,15417OR.ZZ.1267OR.01.A,,,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,False,True,True
Audemars Piguet,15514BC.YY.1284BC.02,,,41.0,41.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,15514BC.YY.1284BC.04,,,41.0,41.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26670ST.OO.1240ST.02,,1523000.0,39.0,39.0,Stainless Steel,Stainless Steel,other,other,False,True,True
Audemars Piguet,16202BA.HH.1241BA.01,,2118000.0,39.0,39.0,18-Carat Yellow Gold,Gold,other,other,False,True,True
Audemars Piguet,16202BA.OO.1240BA.02,80700.0,80700.0,39.0,39.0,18-Carat Yellow Gold,"Gold,Gradient",other,other,True,True,True
Audemars Piguet,16202BC.OO.1240BC.02,80700.0,80700.0,39.0,39.0,18-Carat White Gold,White Gold,other,other,True,True,True
Audemars Piguet,16202BC.ZZ.1241BC.01,,1612000.0,39.0,39.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,16202BC.ZZ.1241BC.02,,1474000.0,39.0,39.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,16202ST.OO.1240ST.02,36000.0,36000.0,39.0,39.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,16202XT.OO.1240XT.01,99300.0,99300.0,39.0,39.0,Titanium,Titanium,other,other,True,True,True
Audemars Piguet,16204BA.OO.1240BA.01,,949000.0,39.0,39.0,18-Carat Yellow Gold,"Skeleton,Gold",other,other,False,True,True
Audemars Piguet,16204BC.OO.1240BC.01,,,39.0,39.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26319OR.AY.1256OR.01,95900.0,95900.0,38.0,38.0,18-Carat Pink Gold,Pink Gold,other,other,True,True,True
Audemars Piguet,26715BC.ZZ.1356BC.01,,1069000.0,38.0,38.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26715BC.ZZ.1356BC.02,,1151000.0,38.0,38.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26715OR.OO.1356OR.01,70800.0,70800.0,38.0,38.0,18-Carat Pink Gold,Pink Gold,other,other,True,True,True
Audemars Piguet,26715OR.ZZ.1356OR.01,77000.0,77000.0,38.0,38.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,26715OR.ZZ.1356OR.02,,1151000.0,38.0,38.0,18-Carat Pink Gold,Rose Gold,other,other,False,True,True
Audemars Piguet,26715ST.OO.1356ST.01,37300.0,37300.0,38.0,38.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,26715ST.OO.1356ST.02,37300.0,37300.0,38.0,38.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,26715ST.ZZ.1356ST.01,43500.0,43500.0,38.0,38.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,26660BC.ZZ.1356BC.01,,2212000.0,37.0,37.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26660ST.OO.1356ST.02,,1523000.0,37.0,37.0,Stainless Steel,Stainless Steel,other,other,False,True,True
Audemars Piguet,15550BA.GG.1356BA.01,68300.0,68300.0,37.0,37.0,18-Carat Yellow Gold,Gold,other,other,True,True,True
Audemars Piguet,15550BA.OO.1356BA.01,63300.0,63300.0,37.0,37.0,18-Carat Yellow Gold,Yellow Gold,other,other,True,True,True
Audemars Piguet,15550SR.OO.1356SR.02,32100.0,32100.0,37.0,37.0,Stainless Steel,"Stainless Steel,Rose Gold",other,other,True,True,True
Audemars Piguet,15550ST.OO.1356ST.06,27400.0,27400.0,37.0,37.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15550ST.OO.1356ST.07,27400.0,27400.0,37.0,37.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15550ST.OO.1356ST.08,27400.0,27400.0,37.0,37.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15551BC.ZZ.1356BC.01,,863000.0,37.0,37.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,15551BC.ZZ.D405CR.01,67900.0,67900.0,37.0,37.0,18-Carat White Gold,White Gold,other,other,True,True,True
Audemars Piguet,15551OR.ZS.D344CR.01,67900.0,67900.0,37.0,37.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,15551OR.ZZ.1356OR.04,65800.0,65800.0,37.0,37.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,15551OR.ZZ.1356OR.05,65800.0,65800.0,37.0,37.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,15551OR.ZZ.1356OR.06,65800.0,65800.0,37.0,37.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,15551ST.ZZ.1356ST.04,33600.0,33600.0,37.0,37.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15551ST.ZZ.1356ST.05,33600.0,33600.0,37.0,37.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15551ST.ZZ.1356ST.06,33600.0,33600.0,37.0,37.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15466BC.GG.1259BC.01,100000.0,100000.0,37.0,37.0,18-Carat White Gold,White Gold,other,other,True,True,True
Audemars Piguet,15467BC.OO.1256BC.01,98100.0,98100.0,37.0,37.0,18-Carat White Gold,White Gold,other,other,True,True,True
Audemars Piguet,15467OR.OO.1256OR.01,90200.0,90200.0,37.0,37.0,18-Carat Pink Gold,Pink Gold,other,other,True,True,True
Audemars Piguet,15467OR.OO.1256OR.02,98100.0,98100.0,37.0,37.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,15468BA.YG.1259BA.01-B,,,37.0,37.0,18-Carat Yellow Gold,"Skeleton,Gold",other,other,False,True,True
Audemars Piguet,15468BC.YG.1259BC.01-B,,,37.0,37.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,15468OR.YG.1259OR.01-B,,,37.0,37.0,18-Carat Pink Gold,"Skeleton,Rose Gold",other,other,False,True,True
Audemars Piguet,15469BC.ZZ.1260BC.01-A,,,37.0,37.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,15550BA.OO.1356BA.02,75800.0,75800.0,37.0,37.0,18-Carat Yellow Gold,Gold,other,other,True,True,True
Audemars Piguet,15552BC.ZZ.1358BC.01,,1925000.0,37.0,37.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,15552OR.ZZ.1358OR.01,,1925000.0,37.0,37.0,18-Carat Pink Gold,Rose Gold,other,other,False,True,True
Audemars Piguet,15554BC.AY.1274BC.01,,5203000.0,37.0,37.0,18-Carat White Gold,"White Gold,Crystal",other,other,False,True,True
Audemars Piguet,15554BC.TV.1274BC.01,,5893000.0,37.0,37.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,77350CB.OO.1266CB.01,54700.0,54700.0,34.0,34.0,White Ceramic,Ceramic,other,other,True,True,True
Audemars Piguet,77350CE.OO.1266CE.03.A,54700.0,54700.0,34.0,34.0,Black Ceramic,Ceramic,other,other,True,True,True
Audemars Piguet,77450BA.GG.1361BA.01,62100.0,62100.0,34.0,34.0,18-Carat Yellow Gold,Yellow Gold,other,other,True,True,True
Audemars Piguet,77450BC.GG.1361BC.01,62100.0,62100.0,34.0,34.0,18-Carat White Gold,White Gold,other,other,True,True,True
Audemars Piguet,77450OR.OO.1361OR.01,54700.0,54700.0,34.0,34.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,77450SR.OO.1361SR.03,29600.0,29600.0,34.0,34.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,77450ST.OO.1361ST.02,26100.0,26100.0,34.0,34.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,77451BC.ZZ.1361BC.01,,,34.0,34.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,77451OR.ZZ.1361OR.03,59600.0,59600.0,34.0,34.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,77451OR.ZZ.1361OR.04,59600.0,59600.0,34.0,34.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,77451ST.ZZ.1361ST.03,31100.0,31100.0,34.0,34.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,77451ST.ZZ.1361ST.04,31100.0,31100.0,34.0,34.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,77452BC.ZZ.1365BC.01,,1828000.0,34.0,34.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,77452OR.ZZ.1365OR.01,,1828000.0,34.0,34.0,18-Carat Pink Gold,Rose Gold,other,other,False,True,True
Audemars Piguet,67650ST.OO.1261ST.01,17800.0,17800.0,33.0,33.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,67651OR.ZZ.1261OR.02,49700.0,49700.0,33.0,33.0,18-Carat Pink Gold,Pink Gold,other,other,True,True,True
Audemars Piguet,67651SR.ZZ.1261SR.01,27000.0,27000.0,33.0,33.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,67651ST.ZZ.1261ST.01,23400.0,23400.0,33.0,33.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,67630BA.GG.1312BA.01,34400.0,34400.0,23.0,23.0,18-Carat Yellow Gold,Yellow Gold,other,other,True,True,True
Audemars Piguet,67630BC.GG.1312BC.01,34400.0,34400.0,23.0,23.0,18-Carat White Gold,White Gold,other,other,True,True,True
Audemars Piguet,67630OR.GG.1312OR.01,34400.0,34400.0,23.0,23.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,26582CB.OO.A010CA.01,,7582000.0,44.0,44.0,White Ceramic,"Titanium,Ceramic",other,other,False,True,True
Audemars Piguet,26622CE.OO.D002CA.01,,2625000.0,43.0,43.0,Black Ceramic,Ceramic,other,other,False,True,True
Audemars Piguet,26622CE.OO.D002CA.02,,2809000.0,43.0,43.0,Black Ceramic,"Ceramic,Rose Gold",other,other,False,True,True
Audemars Piguet,26622CE.OO.D062CA.01,,2360000.0,43.0,43.0,Black Ceramic,Ceramic,other,other,False,True,True
Audemars Piguet,26420CE.OO.A043VE.01,58400.0,58400.0,43.0,43.0,Black Ceramic,Ceramic,other,other,True,True,True
Audemars Piguet,26420CE.OO.A127CR.01,60900.0,60900.0,43.0,43.0,Black Ceramic,"Ceramic,Yellow Gold",other,other,True,True,True
Audemars Piguet,26420IO.OO.A009CA.01,42900.0,42900.0,43.0,43.0,Titanium,"Titanium,Ceramic",other,other,True,True,True
Audemars Piguet,26420OI.OO.A015VE.01,59600.0,59600.0,43.0,43.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,26420RO.OO.A002CA.01,62100.0,62100.0,43.0,43.0,18-Carat Pink Gold,"Pink Gold,Ceramic",other,other,True,True,True
Audemars Piguet,26420SO.OO.A002CA.01,42900.0,42900.0,43.0,43.0,Stainless Steel,"Ceramic,Stainless Steel",other,other,True,True,True
Audemars Piguet,26420SO.OO.A600CA.01,42900.0,42900.0,43.0,43.0,Stainless Steel,"Ceramic,Stainless Steel",other,other,True,True,True
Audemars Piguet,26420ST.OO.A828CR.01,41600.0,41600.0,43.0,43.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,26420TI.OO.A027CA.01,41600.0,41600.0,43.0,43.0,Titanium,Titanium,other,other,True,True,True
Audemars Piguet,26423BC.ZZ.2100BC.01,,2394000.0,43.0,43.0,18-Carat White Gold,"Ceramic,White Gold",other,other,False,True,True
Audemars Piguet,26423BC.ZZ.D002CA.01,,1349000.0,43.0,43.0,18-Carat White Gold,"Ceramic,White Gold",other,other,False,True,True
Audemars Piguet,26424BC.ZZ.D002CA.01,,108800.0,43.0,43.0,18-Carat White Gold,"Ceramic,White Gold",other,other,False,True,True
Audemars Piguet,26425BC.ZZ.D002CA.01,,5617000.0,43.0,43.0,18-Carat White Gold,"Ceramic,White Gold",other,other,False,True,True
Audemars Piguet,26425BC.ZZ.8045BC.01,,13627000.0,43.0,43.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26425BC.ZZ.D002CA.02,,6814000.0,43.0,43.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,15605SK.OO.A350CA.01,27400.0,27400.0,43.0,43.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,26238BC.OO.2000BC.01,114900.0,114900.0,42.0,42.0,18-Carat White Gold,White Gold,other,other,True,True,True
Audemars Piguet,26238CE.OO.1300CE.01,86900.0,86900.0,42.0,42.0,Black Ceramic,Ceramic,other,other,True,True,True
Audemars Piguet,26238OK.OO.A002CA.01,57100.0,57100.0,42.0,42.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,26238OR.OO.2000OR.01,93100.0,93100.0,42.0,42.0,18-Carat Pink Gold,"Blue,Rose Gold",other,other,True,True,True
Audemars Piguet,26238ST.OO.2000ST.01,46600.0,46600.0,42.0,42.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,26238ST.OO.A340CA.01,39100.0,39100.0,42.0,42.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,26238TI.OO.2000TI.01,46600.0,46600.0,42.0,42.0,Titanium,Titanium,other,other,True,True,True
Audemars Piguet,26238TI.OO.A056CA.01,39100.0,39100.0,42.0,42.0,Titanium,Titanium,other,other,True,True,True
Audemars Piguet,15720CN.OO.A002CA.02,68300.0,68300.0,42.0,42.0,18-Carat White Gold,White Gold,other,other,True,True,True
Audemars Piguet,15720ST.OO.A009CA.01,30500.0,30500.0,42.0,42.0,Stainless Steel,"Ceramic,Stainless Steel",other,other,True,True,True
Audemars Piguet,15720ST.OO.A027CA.01,30500.0,30500.0,42.0,42.0,Stainless Steel,"Ceramic,Stainless Steel",other,other,True,True,True
Audemars Piguet,15720ST.OO.A052CA.01,30500.0,30500.0,42.0,42.0,Stainless Steel,"Stainless Steel,Pink Gold,Ceramic",other,other,True,True,True
Audemars Piguet,26231OR.ZZ.A085CA.01,59600.0,59600.0,37.0,37.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,26231ST.ZZ.A178CA.01,41800.0,41800.0,37.0,37.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,26236BA.YY.D346CA.01,114200.0,114200.0,37.0,37.0,18-Carat Yellow Gold,Yellow Gold,other,other,True,True,True
Audemars Piguet,26236OR.YY.D002CA.01,114200.0,114200.0,37.0,37.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,77605OK.OO.A101CA.01,47200.0,47200.0,37.0,37.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,77600CE.OO.A002CA.01,43500.0,43500.0,37.0,37.0,Black Ceramic,Ceramic,other,other,True,True,True
Audemars Piguet,26589IO.OO.D056CA.01,,1842000.0,44.0,44.0,Titanium,Titanium Gold,other,other,False,True,True
Audemars Piguet,26589IO.OO.D500CA.01,,1842000.0,44.0,44.0,Titanium,Titanium,other,other,False,True,True
Audemars Piguet,26650FO.OO.D353CA.01,,,43.0,43.0,Carbon,,other,,False,True,False
Audemars Piguet,26650TI.OO.D013CA.01,,1566000.0,43.0,43.0,Titanium,Titanium,other,other,False,True,True
Audemars Piguet,26631IO.OO.D002CA.01,,1796000.0,42.0,42.0,Titanium,Titanium Gold,other,other,False,True,True
Audemars Piguet,26227BC.YY.D326CR.01-A,,,38.5,38.5,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26228BC.ZZ.D011CR.01,,4256000.0,38.5,38.5,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26228OR.SS.D314CR.01,,4256000.0,38.5,38.5,18-Carat Pink Gold,Pink Gold,other,other,False,True,True
Audemars Piguet,26630OR.GG.D626CR.01,,1630000.0,38.5,38.5,18-Carat Pink Gold,"Brown,Copper,Rose Gold,Gold",other,other,False,True,True
Audemars Piguet,15240SG.OO.A347CR.01,47200.0,47200.0,41.0,41.0,18-Carat Sand Gold,Sand Gold,other,other,True,True,True
